consumer,containingMethod,literal,count
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__23,duration,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__231,healed,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__233,enchps,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__235,ENCHPS,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__239,critheals,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__24,DURATION,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__241,heals,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__25,damage,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__251,damagetaken,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__253,healstaken,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__255,powerdrain,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__259,kills,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__260,deaths,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__38,encdps,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__40,ENCDPS,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__45,crithits,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__47,misses,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__49,swings,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__50,tohit,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__51,TOHIT,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__52,maxhit,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__53,MAXHIT,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__56,healed,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__57,enchps,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__59,ENCHPS,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__63,heals,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__64,critheals,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__75,damagetaken,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__77,healstaken,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__79,powerdrain,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__83,kills,1
Advanced Combat Tracker,<>c__DisplayClass2_0::<SetupEQ2EnglishEnvironment>b__84,deaths,1
Advanced Combat Tracker,<>c__DisplayClass869_1::<PluginDownload>b__0,filename,1
Advanced Combat Tracker,<>c__DisplayClass870_1::<PluginDownloadMem>b__0,filename,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Block,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Death,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ERROR,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,EncHPS,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Encounter,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Ignore,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Increase,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Melee,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Parry,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Resist,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Save,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,Swings,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,TTS,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioExportAct,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioExportHtml,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioImportAct,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioImportClip,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioImportLog,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioOdbc,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,ioXmlFile,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,melee,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opColorGraphing,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opColorMisc,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opColorUserInterface,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opDataCorrectionMisc,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opDataCorrectionRedirect,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opDataCorrectionRename,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opEncCulling,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opFileHTML,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opGraphing,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opImportExport,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opMainTableGen,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opMiniParse,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opMisc,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opOdbc,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opSelectiveParsing,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opSound,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opSoundTts,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTableAttackType,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTableCombatant,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTableDamageType,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTableEncounter,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTableZone,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opTextExports,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opWebServer,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opXmlShare,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,opXmlSubs,1
Advanced Combat Tracker,ActLocalization::AddPrebuild,unknown,1
Advanced Combat Tracker,ActLocalization::Init,Damage,1
Advanced Combat Tracker,ActLocalization::Init,Deaths,1
Advanced Combat Tracker,ActLocalization::Init,Duration,1
Advanced Combat Tracker,ActLocalization::Init,Error,1
Advanced Combat Tracker,ActLocalization::Init,Healed,1
Advanced Combat Tracker,ActLocalization::Init,Misses,1
Advanced Combat Tracker,ActLocalization::Init,Name,1
Advanced Combat Tracker,ActWebConnection::ProcessRequest,GET,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ActGlobals::.cctor,Damage,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActGlobals::.cctor,EncDPS,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormActMain,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormAlliesEdit,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormByCombatantLookup,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormCombatantSearch,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormCustomTriggerBenchmark,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormEncounterLogs,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormEncounterVcr,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormExportFormat,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormImportProgress,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormMiniParse,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormPerformanceWizard,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormResistsDeathReport,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormSpellRecastCalc,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormSpellTimers,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormSpellTimersPanel,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormSqlQuery,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormStartupWizard,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormTimeLine,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormUpdater,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::.ctor,FormXmlSettingsIO,2
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::InitializeComponent,ActLoader,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::InitializeComponent,lblLoading,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::InitializeComponent,progressBar1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ActLoader::timer1_Tick,ActLoader,2
Advanced Combat Tracker,Advanced_Combat_Tracker.CheckboxPopup::InitializeComponent,CheckboxPopup,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ColorControl::InitializeComponent,ColorControl,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ColorControl::InitializeComponent,lblText,1
Advanced Combat Tracker,Advanced_Combat_Tracker.ColorControl::InitializeComponent,pbForeColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CombatantData::ModAlly,UNKNOWN,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CombatantData::ModAlly,Unknown,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,CustomTriggerTab,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnClear,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnCopyAll,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnCopySearch,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnCopySelection,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnFindNext,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnFindPrev,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnSearchRegex,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,btnSearchText,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,gbSearchBox,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,lvLoglines,1
Advanced Combat Tracker,Advanced_Combat_Tracker.CustomTriggerTab::InitializeComponent,tbSearch,1
Advanced Combat Tracker,Advanced_Combat_Tracker.EncounterData::GetEncounterSuccessLevel,Unknown,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,FontColorControl,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,btnFontDisplay,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,lblBackColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,lblForeColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,lblText,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,pbBackColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FontColorControl::InitializeComponent,pbForeColor,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::.ctor,EncDPS,2
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ActCommands,clear,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ActCommands,end,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,attacker,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,attacktype,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,critical,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,damage,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,damagetype,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::AddCombatAction,special,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,DURATION,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,ENCDPS,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,ENCHPS,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,ERROR,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,MAXHIT,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,NAME,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,TOHIT,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,critheals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,crithits,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,damage,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,damagetaken,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,deaths,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,duration,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,encdps,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,enchps,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,healed,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,heals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,healstaken,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,kills,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,maxhit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,misses,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,powerdrain,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,swings,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,tohit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CreateAssemblyReport,CreateAssemblyReport,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,DURATION,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ENCDPS,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ENCHPS,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ERROR,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,MAXHIT,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,TOHIT,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,critheals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,crithits,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,damage,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,damagetaken,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,deaths,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,duration,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,encdps,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,enchps,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,healed,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,heals,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,healstaken,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,kills,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,maxhit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,misses,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,powerdrain,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,swings,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,title,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,tohit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,AttackType,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,CharName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Combatant,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Critical,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Damage,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,DamageType,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Encounter,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Encounters,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,EndTime,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,LogLine,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Special,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,StartTime,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,SwingType,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,TimeSorter,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Victim,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,ZoneName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ExportControlChildrenText,lblVersion,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ExportControlTextXML,FormActMain,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FeedbackConnect,Log,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FeedbackConnect,Version,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,Config,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,Spell,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,logFilePath,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GenDamageTypeGraph,Resist,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GenerateCurrentOdbc,encid,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetAssemblyInfo,GetAssemblyInfo,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetCompanionFilePath,CompanionLogs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,btnExFileAddPreset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,btnExFileRemovePreset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbCurrentGraph,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbCurrentTable,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbInvertLuminosity,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,clbExFilePresets,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlClipFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlLogPriority,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlMiniFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,fccMainWindow,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,fccWindowColors,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblGraphXY,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblLogPriority,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudExFileLines,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudGraphX,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudGraphY,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudLumOffset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudSatOffset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbExFTPActive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbExFTPPassive,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbGraphAdv,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbGraphSimple,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetTextExport,Unknown,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ImportFile,CompanionLogs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitACT,Config,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitACT,Warning,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Clear,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Delete,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Encounters,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,End,1
