id,class,consumer,site,detail,count,disposition
D1853,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportAct::InitializeComponent,lblActExportStatus,1,UNREVIEWED
D1854,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,IO_ExportHtml,1,UNREVIEWED
D1855,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,btnCancel,1,UNREVIEWED
D1856,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,btnExportHtml,1,UNREVIEWED
D1857,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,groupBox1,1,UNREVIEWED
D1858,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,groupBox2,1,UNREVIEWED
D1859,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,groupBox3,1,UNREVIEWED
D1860,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,label15,1,UNREVIEWED
D1861,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,label18,1,UNREVIEWED
D1862,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,lblGraphXY,1,UNREVIEWED
D1863,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,lblHtmlExportStatus,1,UNREVIEWED
D1864,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,nudExportGraphX,1,UNREVIEWED
D1865,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,nudExportGraphY,1,UNREVIEWED
D1866,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ExportHtml::InitializeComponent,tvHTMLExport,1,UNREVIEWED
D1867,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportAct::InitializeComponent,IO_ImportAct,1,UNREVIEWED
D1868,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportAct::InitializeComponent,btnImportAct,1,UNREVIEWED
D1869,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportAct::InitializeComponent,cbParseCt,1,UNREVIEWED
D1870,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportAct::InitializeComponent,groupBox1,1,UNREVIEWED
D1871,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportAct::InitializeComponent,lblActImportStatus,1,UNREVIEWED
D1872,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,IO_ImportClip,1,UNREVIEWED
D1873,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,btnImportClip,1,UNREVIEWED
D1874,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,btnRefreshClipStats,1,UNREVIEWED
D1875,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,groupBox1,1,UNREVIEWED
D1876,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,groupBox2,1,UNREVIEWED
D1877,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportClip::InitializeComponent,lblClipStats,1,UNREVIEWED
D1878,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,IO_ImportLog,1,UNREVIEWED
D1879,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,btnImportFile,1,UNREVIEWED
D1880,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,calImportFrom,1,UNREVIEWED
D1881,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,calImportTo,1,UNREVIEWED
D1882,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,cbContToEndCombat,1,UNREVIEWED
D1883,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,cbImportCustomTriggers,1,UNREVIEWED
D1884,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,dtImportFromTime,1,UNREVIEWED
D1885,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,dtImportToTime,1,UNREVIEWED
D1886,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,groupBox1,1,UNREVIEWED
D1887,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,groupBox2,1,UNREVIEWED
D1888,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,groupBox3,1,UNREVIEWED
D1889,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,groupBox4,1,UNREVIEWED
D1890,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,lblImportBFile,1,UNREVIEWED
D1891,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,lblImportEFile,1,UNREVIEWED
D1892,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,panel1,1,UNREVIEWED
D1893,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,panel2,1,UNREVIEWED
D1894,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,rbImportFromBegining,1,UNREVIEWED
D1895,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,rbImportFromDateTime,1,UNREVIEWED
D1896,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,rbImportToDateTime,1,UNREVIEWED
D1897,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_ImportLog::InitializeComponent,rbImportToEnd,1,UNREVIEWED
D1898,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,IO_Odbc,1,UNREVIEWED
D1899,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,btnCancel,1,UNREVIEWED
D1900,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,btnExportOdbc,1,UNREVIEWED
D1901,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,btnShowSqlWindow,1,UNREVIEWED
D1902,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,groupBox1,1,UNREVIEWED
D1903,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_Odbc::InitializeComponent,lblOdbcStatus,1,UNREVIEWED
D1904,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::ExportXml,Name,4,UNREVIEWED
D1905,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,IO_XmlFile,1,UNREVIEWED
D1906,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,btnCancel,1,UNREVIEWED
D1907,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,btnExportXmlFile,1,UNREVIEWED
D1908,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,groupBox1,1,UNREVIEWED
D1909,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,lblXmlFileStatus,1,UNREVIEWED
D1910,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,rbXml1,1,UNREVIEWED
D1911,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,rbXml2,1,UNREVIEWED
D1912,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.IO_XmlFile::InitializeComponent,rbXml3,1,UNREVIEWED
D1913,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.ListViewNoFlicker::ListViewNoFlicker_DrawColumnHeader,ListViewNoFlicker_DrawColumnHeader,1,UNREVIEWED
D1914,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.ListViewNoFlicker::ListViewNoFlicker_DrawSubItem,ListViewNoFlicker_DrawSubItem,1,UNREVIEWED
D1915,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,NotificationHistoryItem,1,UNREVIEWED
D1916,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,btnShow,1,UNREVIEWED
D1917,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,lblTime,1,UNREVIEWED
D1918,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,lblTitle,1,UNREVIEWED
D1919,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,pbIcon,1,UNREVIEWED
D1920,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.NotificationHistoryItem::InitializeComponent,rtbMessage,1,UNREVIEWED
D1921,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Color::InitializeComponent,Options_Color,1,UNREVIEWED
D1922,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Color::InitializeComponent,btnApplyDark,1,UNREVIEWED
D1923,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Color::InitializeComponent,btnApplyDark2,1,UNREVIEWED
D1924,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_Color::InitializeComponent,btnResetAll,1,UNREVIEWED
D1925,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,Options_ColorGraphing,1,UNREVIEWED
D1926,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,btnResetEncBarColors,1,UNREVIEWED
D1927,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,btnResetGraphFillColors,1,UNREVIEWED
D1928,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarAvgText,1,UNREVIEWED
D1929,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarBackFill,1,UNREVIEWED
D1930,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarColor1,1,UNREVIEWED
D1931,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarColor2,1,UNREVIEWED
D1932,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarColor3,1,UNREVIEWED
D1933,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarLegendText,1,UNREVIEWED
D1934,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarOutlining,1,UNREVIEWED
D1935,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarText,1,UNREVIEWED
D1936,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccEncBarYLines,1,UNREVIEWED
D1937,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill1,1,UNREVIEWED
D1938,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill10,1,UNREVIEWED
D1939,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill11,1,UNREVIEWED
D1940,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill12,1,UNREVIEWED
D1941,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill13,1,UNREVIEWED
D1942,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill14,1,UNREVIEWED
D1943,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill15,1,UNREVIEWED
D1944,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill16,1,UNREVIEWED
D1945,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill17,1,UNREVIEWED
D1946,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill18,1,UNREVIEWED
D1947,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill19,1,UNREVIEWED
D1948,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill2,1,UNREVIEWED
D1949,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill20,1,UNREVIEWED
D1950,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill21,1,UNREVIEWED
D1951,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill22,1,UNREVIEWED
D1952,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill23,1,UNREVIEWED
D1953,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill24,1,UNREVIEWED
D1954,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill25,1,UNREVIEWED
D1955,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill26,1,UNREVIEWED
D1956,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill27,1,UNREVIEWED
D1957,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill28,1,UNREVIEWED
D1958,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill3,1,UNREVIEWED
D1959,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill4,1,UNREVIEWED
D1960,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill5,1,UNREVIEWED
D1961,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill6,1,UNREVIEWED
D1962,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill7,1,UNREVIEWED
D1963,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill8,1,UNREVIEWED
D1964,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,ccGraphFill9,1,UNREVIEWED
D1965,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,flowLayoutPanel1,1,UNREVIEWED
D1966,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,flowLayoutPanel2,1,UNREVIEWED
D1967,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,groupBox1,1,UNREVIEWED
D1968,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorGraphing::InitializeComponent,groupBox2,1,UNREVIEWED
D1969,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,Options_ColorMisc,1,UNREVIEWED
D1970,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,btnResetColors,1,UNREVIEWED
D1971,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,btnResetColorsCustomTriggers,1,UNREVIEWED
D1972,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerActive,1,UNREVIEWED
D1973,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerInactive,1,UNREVIEWED
D1974,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccCustomTriggerRestricted,1,UNREVIEWED
D1975,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerBackColor,1,UNREVIEWED
D1976,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerExpireColor,1,UNREVIEWED
D1977,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerForeColor,1,UNREVIEWED
D1978,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,ccSpellTimerWarnColor,1,UNREVIEWED
D1979,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,fccCustomTriggerTreeView,1,UNREVIEWED
D1980,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,groupBox1,1,UNREVIEWED
D1981,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorMisc::InitializeComponent,groupBox2,1,UNREVIEWED
D1982,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,Options_ColorUserInterface,1,UNREVIEWED
D1983,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,btnResetColors,1,UNREVIEWED
D1984,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbColorPlugins,1,UNREVIEWED
D1985,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbInvertLuminosity,1,UNREVIEWED
D1986,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,cbShadeMainScrollbars,1,UNREVIEWED
D1987,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccDGAllyText,1,UNREVIEWED
D1988,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccDGPersonalBackcolor,1,UNREVIEWED
D1989,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel1,1,UNREVIEWED
D1990,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel2,1,UNREVIEWED
D1991,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccEncLabel3,1,UNREVIEWED
D1992,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,ccScrollShade,1,UNREVIEWED
D1993,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccDataGrid,1,UNREVIEWED
D1994,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccMainWindow,1,UNREVIEWED
D1995,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccPluginsNotifications,1,UNREVIEWED
D1996,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccTreeView,1,UNREVIEWED
D1997,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,fccWindowColors,1,UNREVIEWED
D1998,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,flowLayoutPanel1,1,UNREVIEWED
D1999,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,groupBox1,1,UNREVIEWED
D2000,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.Options_ColorUserInterface::InitializeComponent,label1,1,UNREVIEWED
